tweet_id,tweet_text,c_and_g,category,organization,clean_text
719745594042949632,@CPDelhi sir writing 4m #mahipalpur hv already wrtn 100 times 2 @dtptraffic handle but no respite cab drivers drive on d wrong side of 1/2,1,WRONG LANE,dtptraffic,sir writing 4m hv already wrtn 100 times 2 handle but no respite cab drivers drive on d wrong side of 12
719747598203027456,@RailMinIndia Tatkal tkt vanishes in barely 2secs  its a serious concern  forced to pay whopping 6k-7k for Hyd-Patna journey. Pls take steps,1,tatkal,RailMinIndia,tatkal tkt vanishes in barely 2secs its a serious concern forced to pay whopping 6k7k for hydpatna journey pls take steps
719749251685683200,Close call. Fire broke out in the building next to me. So impressed with @DelhiPolice and their quick action. https://t.co/YEgQBFSvxP,0,,DelhiPolice,close call fire broke out in the building next to me so impressed with and their quick action
719749489473376256,@RidlrDEL @dtptraffic Huge rush and traffic jam from Narayna towards Dhaula Kuan road. Traffic moving at snail's pace. Any reason?,1,JAM,dtptraffic,huge rush and traffic jam from narayna towards dhaula kuan road traffic moving at snails pace any reason
719749809263906816,@welcome to @RailMinIndia @sureshpprabhu for water services in drought  area like latur .Also appeal corporate for help.,0,,RailMinIndia,to for water services in drought area like latur also appeal corporate for help
719752190961782784,Should buses be parked on the road considering that there is a depot next to the CGO Complex? @dtptraffic https://t.co/Dd33JZQm6P,1,PARKING,dtptraffic,should buses be parked on the road considering that there is a depot next to the cgo complex
719752579329167360,@PMOIndia @DelhiPolice take action against @toi for tarnishing image of INDIA and modesty of a woman @SwatiJaiHind https://t.co/7R2lRStqLK,0,,DelhiPolice,take action against for tarnishing image of india and modesty of a woman
719753083723522048,Pan card not processed.. Pan card online requested @smritiirani @narendramodi @IncomeTaxIndia provided valid documents as per guidelines!!,1,PAN CARD,IncomeTaxIndia,pan card not processed pan card online requested provided valid documents as per guidelines
719758463648157697,Misuse of official vehicles allotted to railway officers.GPS may be provided in all vehicle @railminindia @sureshpprabhu,0,,RailMinIndia,misuse of official vehicles allotted to railway officersgps may be provided in all vehicle
719761277359251456,@RailMinIndia Why Rly gives facality of sitting in many trains due to vacant births in sleeper.Is it not lose of Rly Revenue,0,,RailMinIndia,why rly gives facality of sitting in many trains due to vacant births in sleeperis it not lose of rly revenue
719761573665878016,@dtptraffic 1/3 please look in this matter  they are big threat on road.,0,,dtptraffic,13 please look in this matter they are big threat on road
719762430008557568,@sureshpprabhu @RailMinIndia @IRCTC_Ltd  urgent help please i have booked a tatkal ticket from irtc website booking tid 100000482171932 but&gt;,0,,RailMinIndia,urgent help please i have booked a tatkal ticket from irtc website booking tid 100000482171932 butgt
719763491062554624,@AapKaGopalRai If I ve a cng fitted car with a comp cng sticker then is it neccessay to hv that red sticker? @ArvindKejriwal @dtptraffic,0,,dtptraffic,if i ve a cng fitted car with a comp cng sticker then is it neccessay to hv that red sticker
719763760894898177,@ArvindKejriwal  @aapdelhincr   @jalboarddelhi  @DelhiPolice  @BJP4India @TimesNow .  Daily jams at pragati madan. https://t.co/COmHpxH6Ox,1,TRAFFIC,DelhiPolice,daily jams at pragati madan
719765685610487808,#delhi @dtptraffic #dtc bus has stuck in preet vihar red light https://t.co/qQ4BBao1I6,1,JAM,dtptraffic,bus has stuck in preet vihar red light
719769404821647360,@dtptraffic When the members of pitam pura bar association and residents objects  all the driver  cleaners comes with lathis  Rods and other,0,,dtptraffic,when the members of pitam pura bar association and residents objects all the driver cleaners comes with lathis rods and other
719772945229303808,@shreyas3010: @sureshpprabhu @RailMinIndia the problem has been resolved. Thanks for the immediate response. Overwhelmed by your working.,0,,RailMinIndia,the problem has been resolved thanks for the immediate response overwhelmed by your working
719774532106489856,Nice app utsonmobile for unreserved ticket booking paperless .. One step towards Digital India @RailMinIndia @EasternRailway @sureshpprabhu,0,,RailMinIndia,nice app utsonmobile for unreserved ticket booking paperless one step towards digital india
719775975786094592,@RailMinIndia @sureshpprabhu @narendramodi Great and commendable job done by your team #lature,0,,RailMinIndia,great and commendable job done by your team
719776199312957440,"@RailMinIndia Bihar Sampark Kranti Train"" Dhakchha Marti Hai""resulting sleeplessness in the running train.Kindly remove inconveniences.",1,coaches,RailMinIndia,bihar sampark kranti train dhakchha marti hairesulting sleeplessness in the running trainkindly remove inconveniences
719777655785062400,@dtptraffic very big traffic on road tilak nagar to rajaori garden,1,JAM,dtptraffic,very big traffic on road tilak nagar to rajaori garden
719778249140793344,@sureshpprabhu @RailMinIndia its a pride to see special Train carrying relief water to #drought hit areas #India good initiative @PMOIndia,0,,RailMinIndia,its a pride to see special train carrying relief water to hit areas good initiative
719781169038893056,#laatur Water supply by Indian Railway First time ever in Indian History. Great Supportive Efficient @PMOIndia @sureshpprabhu @RailMinIndia,0,,RailMinIndia,water supply by indian railway first time ever in indian history great supportive efficient
719782627784466432,Hefty fines should be imposed for people to fall in line with the traffic rules. @dtptraffic https://t.co/w4I1V9h19M,0,,dtptraffic,hefty fines should be imposed for people to fall in line with the traffic rules
719783272226562048,My frn travln in Train no 12485 PNR 4631644401 Some ppl are consuming alcohol freely Pls take some action asap @sureshpprabhu @RailMinIndia,1,violence,RailMinIndia,my frn travln in train no 12485 pnr 4631644401 some ppl are consuming alcohol freely pls take some action asap
719783918094798848,@dtptraffic DL 11 SE 0103 no helmet  burari main road  5 april 2016  5:01 pm https://t.co/TWwvpUW1XW,1,NO HELMET,dtptraffic,dl 11 se 0103 no helmet burari main road 5 april 2016 501 pm
719784409264730112,@RailMinIndia again fans r switched off at this summer  on plat. At belur stn  west bengal  dist: hwh...,1,platform,RailMinIndia,again fans r switched off at this summer on plat at belur stn west bengal dist hwh
719789045950251009,One more step for #WorldClass #SuratRailwayStation  Thanks a lot  @sureshpprabhu ji @narendramodi ji @RailMinIndia https://t.co/zcqJqAsgNs,0,,RailMinIndia,one more step for thanks a lot ji ji
719791064349999105,Passengers cross the line with great risk at Konnagar Railway station----@RailMinIndia do needful  plz.,1,platform,RailMinIndia,passengers cross the line with great risk at konnagar railway station do needful plz
719791829508497410,Zam from naraina to dhaula kuan from last 45 minutes @dtptraffic #trafficjam Not action taken till morning 2 policemen at site only#slowwork,1,JAM,dtptraffic,zam from naraina to dhaula kuan from last 45 minutes not action taken till morning 2 policemen at site only
719794978243944448,@RailMinIndia @sureshpprabhu I am travelling right now from njo to hwh. 12042. Take action right now  Sweeper Sanjay. Doest apologise also.,0,,RailMinIndia,i am travelling right now from njo to hwh 12042 take action right now sweeper sanjay doest apologise also
719800195576242176,@RailMinIndia all the major  stations should be provided with ramped over bridge for changing platform to help passengers with luggage &amp; old,0,,RailMinIndia,all the major stations should be provided with ramped over bridge for changing platform to help passengers with luggage and old
719802039669096448,@dtptraffic DL8S BL7808  burari main road  5 april 2016  no helmet  5:00 pm https://t.co/9BgTwvq8Pf,1,NO HELMET,dtptraffic,dl8s bl7808 burari main road 5 april 2016 no helmet 500 pm
719803483776425984,@dir_ed @IncomeTaxIndia @PMOIndia @HMOIndia @FinMinIndia @indSupremeCourt  Actual earning of movies must be calculated for accurate taxation,0,,IncomeTaxIndia,actual earning of movies must be calculated for accurate taxation
719803569260507136,@dtptraffic parking on center of road btwn bara tooti chowk &amp; sadar thana chowk. Compained before also but no action https://t.co/iwrWsiDd7m,1,PARKING,dtptraffic,parking on center of road btwn bara tooti chowk and sadar thana chowk compained before also but no action
719804766092718080,@sureshpprabhu @mumbairailusers @RailMinIndia @CSTM_railinfo @Narendra_IRTS today reach water waggon at latur  tks https://t.co/ApeauI3NMN,0,,RailMinIndia,today reach water waggon at latur tks
719809553777332224,@dtptraffic DL 1 SV 9982 burari main road  5 april 2016  5:00pm  rider and pillion without helmet https://t.co/iB1pWviFeg,1,NO HELMET,dtptraffic,dl 1 sv 9982 burari main road 5 april 2016 500pm rider and pillion without helmet
719810480387174400,@dtptraffic DL 8S BS0337  no helmet  burari main road  5 april 2016  4:55 pm https://t.co/kKa4gVAph8,1,NO HELMET,dtptraffic,dl 8s bs0337 no helmet burari main road 5 april 2016 455 pm
719814407598055424,@DelhiPolice @CPDelhi @DCPNEastDelhi DP approves road encroachment silently at GTB Hsptl area. No DTP has seen last 1 year. No act on mail,1,TRAFFIC,DelhiPolice,dp approves road encroachment silently at gtb hsptl area no dtp has seen last 1 year no act on mail
719817226635718656,@RailMinIndia @sureshpprabhu  my ticket not transferred by chief reservation officer of NDLS station my pnr no-2542511352 please help us,0,,RailMinIndia,my ticket not transferred by chief reservation officer of ndls station my pnr no2542511352 please help us
719818150934659073,shamefull... @DelhiPolice arrest him. https://t.co/BRdllR1kyJ,0,,DelhiPolice,shamefull arrest him
719822440164147200,State bank of India    A/C Name: Itbusinesssolution.    A/NO:       35547591897    IFSC Code:  SBIN0060336 @DelhiPolice   kindly find out.,0,,DelhiPolice,state bank of india ac name itbusinesssolution ano 35547591897 ifsc code sbin0060336 kindly find out
719822924874653697,@DelhiPolice is not under anyone so why not he is arresting this person. @ashutosh83B https://t.co/dMnpaFi9Uz,0,,DelhiPolice,is not under anyone so why not he is arresting this person
719826141415129088,#Latur great work @sureshpprabhu @RailMinIndia @PMOIndia other states CM willing to help? More trains in other draught hit areas?,0,,RailMinIndia,great work other states cm willing to help more trains in other draught hit areas
719826409762512897,@sureshpprabhu @RailMinIndia Getting the confirmed railway tickets in a minute on IRCTC app. Glad to see the progress.,0,,RailMinIndia,getting the confirmed railway tickets in a minute on irctc app glad to see the progress
719826653203935233,@RailMinIndia Can you please convey our request to the concerned authority for running a Bhuj-Ahmedabad train daily in morning?,1,suggestion,RailMinIndia,can you please convey our request to the concerned authority for running a bhujahmedabad train daily in morning
719828694127149056,thanks @DelhiPolice 4 being friends of #streetchildren on #streetchildrenday @chetnango @Plan_India @streetchildren https://t.co/tjgpn4JcBj,0,,DelhiPolice,thanks 4 being friends of on
719830125618077701,@sureshpprabhu  @RailMinIndia @narendramodi  thanku very much ur initiative might be helpful for people of latur #appreciated#gov_of_india,0,,RailMinIndia,thanku very much ur initiative might be helpful for people of latur
719832025973137408,@SushmaSwaraj @DelhiPolice Hi Ma'am  these FAKE hrs r looting many ppl aith authorised job sited  PLS look int0 this https://t.co/t17vgMZE4T,1,FRAUD,DelhiPolice,hi maam these fake hrs r looting many ppl aith authorised job sited pls look int0 this
719834528303308800,@DelhiPolice @SushmaSwaraj plz help! these FAKE hr job on popular sited hv looted many ppl for jobs. plz help https://t.co/CS920OIZ40,1,FRAUD,DelhiPolice,plz help these fake hr job on popular sited hv looted many ppl for jobs plz help
719839951773282304,Big traffic jam from Gurgaon to mahipal pur @dtptraffic,1,JAM,dtptraffic,big traffic jam from gurgaon to mahipal pur
719842440237170688,@dtptraffic Traffic at new Lahore colony (near SDM off. Geeta Colony) creating Road rage people coming from wrong side  deploy DTP staff,1,WRONG LANE,dtptraffic,traffic at new lahore colony near sdm off geeta colony creating road rage people coming from wrong side deploy dtp staff
719843402913816576,@dtptraffic In heavy traffic during peak hours MCD truck holds up traffic on Service Road In front of Govt Sr Sec School Lajpat1,1,JAM,dtptraffic,in heavy traffic during peak hours mcd truck holds up traffic on service road in front of govt sr sec school lajpat1
719844556548612097,@RailMinIndia @sureshpprabhu @Central_Railway @IR_IGCNI hawkers and RPF staff both roaming around @DrmSolapur https://t.co/dATEdYUnc7,1,platform,RailMinIndia,hawkers and rpf staff both roaming around
